%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 10
% vectors count = 3000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute attrib_3 numeric
@attribute attrib_4 numeric
@attribute attrib_5 numeric
@attribute attrib_6 numeric
@attribute attrib_7 numeric
@attribute attrib_8 numeric
@attribute attrib_9 numeric
@attribute attrib_10 numeric
@attribute class {0, 1}
@data
748.3251,-798.2311,222.4524,966.21277,333.6975,922.58264,653.67065,-89.47504,860.0001,657.4386,1
945.531,-321.81934,540.8213,-698.6398,280.2494,107.93005,-371.49585,-522.1117,-491.68903,-386.17737,0
402.64624,269.5974,347.38416,-336.2301,916.47705,686.6654,-504.123,785.0123,-59.86438,877.4646,1
-766.045,-351.69208,698.07874,-303.52924,274.2838,-324.76068,-281.44836,-81.3891,376.7218,568.11597,0
396.25647,125.50549,-444.36414,-820.4779,715.0564,-912.1197,-414.5345,-781.3547,985.75854,329.76038,0
-50.380615,434.0913,424.71704,-516.1221,379.73608,-882.0245,932.2084,-965.93884,-303.20514,-956.344,0
525.2257,89.1958,-207.4801,-720.4488,-462.45038,944.6791,278.9663,714.06555,-79.35095,-638.88617,1
-413.8615,581.7219,-237.82349,-273.67694,101.93738,-201.82037,-515.4828,-434.41516,325.69055,-508.10492,1
-905.93866,226.3241,-54.031433,762.75806,-677.4325,-12.679199,255.35071,-596.88306,-464.80902,328.82385,0
379.2456,-915.8154,-124.54736,-351.21198,-577.162,340.89148,275.62634,-678.2195,-170.32507,580.8357,0
681.7284,670.92725,-2.6350708,298.05225,-874.50525,159.60583,510.31506,689.90735,-878.5688,-91.5907,1
226.38037,-44.502808,-724.76794,-495.7568,-106.24042,-303.4879,-39.44055,992.2394,-23.580688,-953.39813,1
454.38147,-72.49884,-69.21777,422.8601,-983.22925,-587.4769,303.3722,-876.8797,59.266357,-842.5459,0
708.55664,-614.6653,766.6073,-225.79498,-2.5159912,-19.611328,319.8468,-248.27649,-256.23517,927.2759,0
214.56189,858.595,548.3989,-500.35727,76.07349,-919.54974,605.9053,335.28528,-155.70197,623.4911,0
-524.4391,-834.7379,234.05151,1.7732544,-933.8862,446.86316,972.3346,-225.28491,469.2821,14.754028,0
472.32483,-887.3754,-533.1907,757.1919,-675.4899,-958.1284,-712.20483,279.28894,-731.4026,-42.345398,1
507.4784,532.8761,-844.4631,-208.85748,855.5969,472.59924,-182.80005,-920.9001,141.90796,-59.545166,1
731.9592,107.930664,-491.6001,186.05664,907.6161,-709.5946,-217.81653,-302.50464,498.8269,982.1642,1
830.00305,-652.2627,334.38208,-943.5853,504.75952,254.0835,-249.6034,-270.92462,26.392578,-796.71075,0
-862.06213,593.047,745.6185,463.86353,-953.8552,-933.2249,-828.53796,-648.79877,813.24695,-346.61707,0
322.78638,948.60913,686.82324,-256.8543,999.5719,-556.90076,-348.05933,269.93628,46.289917,914.64185,0
470.7434,-410.39203,614.36975,185.6333,-112.09375,388.45227,-420.18073,153.83923,-698.6699,462.61682,0
-935.2107,138.17395,636.911,351.93982,982.5786,-309.5014,-831.8343,-983.25977,58.77539,-687.0441,0
-414.04968,-986.32007,-123.063416,-430.81946,-249.53741,956.88916,155.40979,-810.9424,247.1709,-556.8697,1
-317.3957,940.52686,-879.7344,-925.1515,121.220825,-721.7405,-28.317749,-267.46326,-762.3447,77.86304,0
-9.300293,827.9236,20.990356,125.59558,418.5675,912.06604,626.69763,457.4016,-545.4269,-282.48822,1
-886.6297,-872.59076,674.4081,481.27087,536.5133,-465.1458,658.6505,-774.585,121.621216,49.727295,0
-281.36816,564.70215,959.4739,-648.7309,-641.09357,565.7024,-50.21411,-370.23737,-569.9986,199.47632,0
-434.95087,600.90405,802.0731,9.938843,-585.39124,-856.6395,-170.45013,-237.38324,559.7175,293.94812,0
878.79565,43.58899,-936.4836,-678.8011,755.2815,45.97461,-644.4071,-353.09613,-6.2957153,-888.58887,1
648.96924,-503.4433,663.94617,986.5481,868.0802,-666.55566,597.7201,-790.3474,329.49805,367.46155,0
-244.79755,-439.992,-237.12927,-271.44464,-172.0968,-917.14026,167.73718,256.03003,-886.5196,845.2445,0
-527.40845,278.77673,-799.84216,-716.88574,995.7677,-752.18677,62.856567,767.7466,-696.5793,631.35474,0
622.489,-740.9973,912.28845,-765.8932,252.82263,985.88745,569.09753,653.1781,769.2484,-2.8933716,1
-758.95984,-287.7342,476.81323,229.24219,856.459,858.5757,28.790161,-160.45514,344.12268,-940.1174,0
0.73883057,-546.5637,-397.91516,191.98767,-161.7135,-623.7374,-805.6999,-107.835144,668.437,-894.704,1
211.08899,-925.0512,-752.5841,-285.68707,-455.9961,824.1898,-336.23145,-18.098145,202.59692,-44.6156,1
-676.37665,495.98596,240.04675,-815.1351,215.7439,390.8684,-643.44885,547.5106,-512.8101,859.44336,0
-686.1505,-527.7782,956.11426,132.03564,921.1875,-245.52545,-653.57526,224.66919,542.4944,557.85474,0
-250.258,433.38367,826.4923,-468.4547,103.291016,287.55286,-324.086,-851.68115,318.06104,-526.0154,0
348.95325,447.67053,99.77954,104.91113,25.532104,-488.7033,475.94104,-373.19818,172.9165,-796.79114,0
-424.65845,653.26843,-390.3333,-25.650513,-697.73254,-945.8495,293.86426,861.65125,205.69397,-255.79755,1
551.00745,-795.9365,-935.4503,788.6328,708.92114,-946.85455,-506.69162,679.0698,-78.51819,-226.59613,1
217.87012,932.35876,339.90747,-92.36688,579.8987,525.9252,-270.17847,-974.91046,298.48633,107.26404,0
134.24658,-24.584778,551.21606,401.44373,247.14062,-261.19922,32.39978,789.3424,789.04224,892.9553,1
804.46875,640.66284,-634.16034,-389.96753,479.20166,-340.40186,43.637817,51.735474,-451.3269,237.35156,1
-812.8531,-951.59424,-468.4892,604.53723,985.96826,-972.0237,-991.74475,437.82434,-467.38928,-696.751,1
590.31396,499.0056,-681.9807,31.033447,400.20947,871.0089,574.8535,-575.7368,736.5222,404.1897,1
25.70581,-871.7165,255.13037,-902.41956,-717.098,-934.91815,219.0564,-686.4109,398.48096,-495.68796,0
152.42859,960.97815,877.4033,637.53955,-420.22815,79.7771,843.9896,512.2151,440.0443,-376.8885,0
991.0447,824.4603,-764.46185,-345.24103,-556.9219,774.8285,-991.0301,-332.42676,729.48096,-41.21985,1
837.7831,276.74097,690.4734,93.69495,692.8949,-846.83105,-671.9071,276.8131,229.81653,736.1238,0
-633.557,-576.4154,-636.7148,-999.42346,-400.122,553.4778,322.24353,-646.4682,984.74915,670.3788,1
-709.79016,-405.05127,-130.20477,-872.70764,706.78235,802.69104,762.2095,570.1304,839.2267,987.26917,1
590.87036,-177.04602,-671.20337,-589.0323,-444.82355,-592.8856,74.641235,-422.7226,337.37756,-220.6875,1
38.857666,70.38159,-291.7511,-171.32074,339.44836,660.7728,370.4082,690.5532,343.64575,391.9043,1
260.52637,-485.28674,382.27283,724.1107,-528.86005,-531.60034,176.50623,235.85681,-545.2791,-40.463135,0
101.61841,-131.29535,-762.8814,833.1489,-992.02936,-748.78217,994.437,124.03516,-522.2606,-751.6555,0
536.8651,841.3541,-883.4439,-443.34332,994.9337,215.84143,762.4463,902.14514,318.12024,857.96265,1
-659.84375,-803.8994,-927.3193,-644.615,497.15918,-134.06189,465.03955,-19.273743,128.3346,501.65247,0
-480.98035,-614.3832,429.52026,944.917,899.6509,424.6947,-784.16534,-3.3312988,-996.75397,-416.77747,0
898.8783,-969.6491,-377.1126,874.603,-262.38306,971.81055,-249.5788,-470.86108,760.9585,343.17773,1
890.50757,-687.0311,-894.26135,366.88257,-360.7705,-103.81616,422.0282,487.29028,-780.7836,-668.29114,1
-531.6146,91.26868,-834.80945,-588.38684,-947.1271,-304.67474,-581.70154,435.08862,-928.6315,-584.22,1
-285.45813,752.4165,-447.10535,149.77283,-657.9232,-658.1819,342.4026,-431.27417,94.10156,631.16565,0
-665.3559,762.2136,558.50854,-205.89471,-981.5291,169.02124,762.42615,-169.77405,-500.89954,-706.5016,0
629.2323,881.47986,-863.4031,-370.85675,-292.4261,-557.854,-527.9894,197.68408,-803.6234,387.20007,1
-791.66986,160.74731,416.78784,74.03528,671.6,-927.4648,571.4442,165.05579,-601.73975,515.75903,0
883.4099,-726.25616,-722.0308,-900.59314,21.58496,-945.6222,26.872803,95.75,-903.6615,935.6571,0
674.4861,-644.6809,-551.43286,-658.92993,218.05762,562.4144,957.3439,943.91614,631.48865,-619.96375,1
655.7628,-727.52716,11.583557,-418.04504,-928.4493,-189.12189,802.60974,880.96423,898.4579,633.87244,1
-239.14929,-163.80658,-643.59607,-431.37177,604.03564,-41.32257,-87.19995,894.4685,-863.7653,933.21716,1
914.42676,671.35583,47.012573,-264.11298,118.69653,-69.38757,554.33276,350.37427,-884.9135,-833.5926,0
593.9125,-227.33362,191.97534,-165.87195,353.42725,42.428955,331.0786,891.8285,-391.82916,-849.25854,1
701.1206,813.5281,-464.5238,-152.307,-725.65735,-41.79181,468.40894,609.6626,-996.10376,695.9387,1
394.94543,-675.05994,377.12158,-727.3634,917.0532,-382.33173,-900.8297,37.5448,-145.20673,153.92126,0
-836.62195,-637.4093,713.7648,760.05347,629.25085,-649.6322,829.92236,-267.70935,55.879395,257.55762,0
163.98999,327.85583,-271.95172,-546.8108,-561.5917,-898.2454,-435.7359,-313.78857,-407.0536,489.6715,0
910.3738,454.432,380.8202,836.2571,299.40234,-653.0472,335.35535,929.41345,-302.30994,-625.1869,0
-692.0565,-974.9858,-240.6372,-490.37357,311.2345,332.82434,175.62268,917.5781,-502.7796,-16.79071,1
332.29834,706.2269,-241.93799,605.5576,178.54822,394.13196,658.2163,823.1616,-538.43665,-231.59296,1
-810.3745,-794.3629,-703.43115,312.87756,187.42896,-481.21826,-581.62476,-30.400085,151.86816,-526.8895,1
-599.8119,639.0746,-307.25012,596.12476,627.33154,-470.432,-153.95563,-660.2932,-122.00098,-766.46796,0
107.89197,-917.14435,990.0969,-760.8085,-810.5026,-698.68896,282.69702,-522.05444,-782.90454,-150.56268,0
152.57117,463.30847,384.37134,-963.93005,-419.26892,594.6931,-89.575195,-25.144897,160.85107,-720.5815,1
564.5707,550.9385,-299.09503,668.9009,-10.031677,269.69055,451.29907,-989.93524,591.2793,239.48242,1
-422.7591,880.59265,847.25415,589.3546,-379.96973,-93.29639,567.3511,733.74805,381.4187,-45.265198,0
832.1948,70.29712,917.1315,-757.1233,140.8855,-66.98865,-859.8975,336.9878,-366.12854,-78.00049,0
910.9241,-425.50226,168.30054,-907.77997,432.46765,102.980835,493.4729,907.56836,-732.41675,-574.9347,0
807.2145,352.9402,363.24048,-891.08344,-430.30054,145.73901,91.42578,-846.38513,-390.54993,599.6206,0
-493.43704,391.32373,276.9452,367.10278,-228.81995,-736.77637,-315.52606,-976.01385,15.995117,323.76636,0
916.57166,-742.6289,777.54944,907.8782,503.58154,280.375,595.96814,-461.67566,421.58386,-979.5122,0
-642.61774,855.52026,415.1433,-385.1706,-470.00067,-880.3437,-464.97675,794.4016,-430.239,-334.91962,0
441.22205,850.7544,460.98315,-920.54175,-757.61176,-947.68555,609.32214,335.31458,-574.12524,613.95605,0
118.86902,619.1306,778.3955,-377.7865,862.12134,-816.74506,-894.5482,679.87317,-308.95935,188.46484,0
28.395508,-542.4964,639.35315,-789.9142,171.20605,825.8125,30.705933,-151.83551,-355.24768,791.55005,0
34.24182,712.2612,894.5231,-928.9984,-601.3856,944.01025,698.5033,808.94495,847.4114,395.6725,1
385.0868,687.2728,933.41125,600.4839,186.60864,466.31042,26.05188,750.6808,-947.7077,-136.81226,0
-454.0592,-958.33746,-784.8953,595.4492,562.19006,-54.17328,-659.78296,404.41846,432.81433,247.19592,1
-821.5273,-78.342285,295.3805,998.02783,306.46545,353.19446,-95.447876,951.17944,-244.46368,130.01196,1
-434.87323,-522.92053,115.19763,-90.36902,-276.3875,-508.26624,-957.80035,-387.5608,-841.6517,-497.73032,0
-985.34546,537.7479,647.62305,519.10767,641.3385,28.389893,497.20203,288.91907,-130.5061,-361.0039,0
-626.87744,70.11157,-969.842,311.91895,512.574,2.6629028,-181.75287,-323.90192,-424.8706,16.697021,1
-974.6721,-742.0088,148.55188,179.28162,-873.78845,-869.9784,237.8468,-603.505,-333.79102,320.82373,0
-56.80835,467.89905,-195.91101,-827.1072,971.8191,633.1239,-663.5171,757.0758,630.89124,-44.645813,1
-937.3152,439.66675,512.84985,-845.9189,-555.50244,-253.29938,-788.31805,-170.43518,-826.0217,781.3635,0
-902.00415,-585.97034,482.64124,624.2704,-567.2479,639.69104,-191.12231,-617.31506,-86.05133,831.29297,0
786.0569,853.58765,127.51477,-89.08624,-578.02704,-873.1761,-686.8842,-354.62933,811.0104,-121.6051,1
-642.4686,371.64087,753.59717,-409.72205,-7.284729,-796.7139,253.22437,-518.0038,802.60474,-449.04932,0
19.510254,-449.51904,-167.80463,-317.41913,-173.50977,-211.3985,-655.64636,4.088867,-141.48145,389.06384,1
-415.70862,758.7666,21.871094,539.2074,-711.4199,-76.17108,608.339,273.55835,-884.96655,-774.953,0
-332.19165,-225.17352,-828.2548,395.50903,980.025,-499.64398,388.0161,72.12341,-388.5567,559.87854,0
-403.13806,53.559326,-298.7362,-118.26703,-111.7558,35.895874,-658.53217,878.5542,-955.87915,397.32983,1
198.85754,-440.2436,-319.13446,-879.12854,872.8157,336.96533,-898.44147,-475.96722,890.70276,-870.11743,1
800.104,107.09436,713.5073,-196.10602,-938.9166,536.6128,157.57837,-542.94055,-836.29443,548.4083,0
-766.0408,622.9529,325.16992,-615.6456,-434.94348,67.14758,708.20935,269.86328,-740.926,528.969,0
-430.46503,-605.9568,-594.15265,-503.53018,940.35657,-127.917175,203.4187,-98.596985,107.10681,249.49023,0
-867.1089,-517.6957,599.949,250.40015,569.8086,487.6183,-601.39795,-322.7666,-246.49005,-622.8679,0
-370.529,-363.4229,131.60522,-771.1896,-844.9795,596.22766,-245.06818,-330.5487,145.7865,-829.08075,1
-380.9563,321.4104,977.3718,989.3379,631.4983,-6.0271606,-390.77667,512.59937,229.90015,-853.2257,0
978.94617,254.44592,583.8706,-485.99292,-114.642334,-504.0,-215.18683,201.9707,-664.5587,292.98267,0
-539.45557,58.855835,394.81226,340.89087,847.5708,-335.5193,-791.74146,93.701904,511.98633,899.0222,0
46.378174,-575.74963,630.67554,-276.38007,-13.720032,-930.4954,-972.29376,542.0493,-851.2241,121.545166,0
-993.4995,311.49817,291.44006,905.1267,426.57556,-568.19775,996.36536,725.28174,-555.651,366.32617,0
693.4031,173.50574,870.7058,-65.99512,-675.88074,-51.36145,193.72937,-739.11456,578.66077,478.63477,0
-26.801392,490.8435,327.17163,-978.0036,-465.84082,-471.0307,119.35925,-617.2813,-329.91943,-672.54895,0
440.25403,-109.82562,-588.1912,522.6122,787.17236,-124.55414,-173.26447,-406.91748,-427.66876,-481.812,1
283.29968,-867.0834,357.5293,643.1846,-350.85394,319.79712,-8.249023,813.3395,486.9674,207.2915,1
849.51294,-104.07965,470.2567,81.456055,-442.78217,-828.54626,-38.095886,-204.08661,346.73828,9.744141,0
-18.227478,735.8512,489.90503,155.07263,635.0906,860.22546,144.52576,742.7052,481.70422,-867.2246,1
-617.9832,311.41968,296.93237,-423.71655,-831.31995,-718.1593,207.9729,-829.1511,637.1128,-362.05316,0
-714.4884,865.76355,111.18909,-120.80585,-671.61316,-914.0882,37.5083,703.27844,-200.13275,287.44373,0
228.15332,334.6361,657.30347,-646.203,-365.938,-68.63818,162.61584,-78.028015,245.25989,-916.7009,0
-330.71283,-909.7044,-346.3363,-943.361,852.22595,382.73132,-683.88806,-854.5613,880.0779,-668.8729,1
-380.26526,-741.9487,-374.74243,-414.3822,478.72876,-303.4651,165.18103,74.72681,-618.9458,979.68945,0
-451.11847,-589.4585,-444.47424,515.44434,-913.6074,470.66345,-755.7782,945.9016,263.98804,-112.53662,1
942.08887,-931.5834,-203.42993,36.4989,905.07214,378.67224,-700.8008,-960.2191,230.05579,486.78894,1
-407.0349,-714.0973,-625.6498,925.08325,756.0979,-982.1251,109.41553,-803.83167,689.42566,650.8346,0
592.96423,-697.3285,-814.01636,-344.3697,495.5404,-545.0843,-722.2147,-919.394,-67.876526,170.49414,1
978.4708,-917.2576,326.26025,559.7456,448.74695,200.63477,-726.3214,-766.2865,82.23901,-474.3778,1
974.29504,976.25134,42.57849,413.70386,865.9735,-910.48346,-621.75,929.7129,-279.64484,152.1698,1
999.9293,-173.46094,650.5226,822.1786,-474.25763,-463.97046,232.22375,-728.80164,283.08142,-615.4862,0
254.82605,855.0857,-398.68268,-955.26434,-504.86774,705.1752,937.9479,97.29968,-653.36536,-932.4728,0
351.4281,498.56763,-861.25635,422.4375,367.1306,738.26917,544.9779,684.0713,-621.4154,-481.0796,1
-393.94672,110.16809,384.35095,900.4675,-416.73267,944.3367,81.58655,27.407715,109.52197,268.54382,1
-879.43677,791.96277,-80.213135,60.97119,670.0979,85.707275,-180.24707,34.499023,-647.9324,-346.60974,0
-509.11578,473.65173,73.87366,-13.495117,232.02478,-7.085205,320.93042,-819.4997,-197.8258,906.9175,0
66.95361,-771.64984,-844.00574,733.0477,618.02783,834.52405,53.067993,239.6471,-572.86633,-492.7644,1
-726.1206,408.011,199.02332,423.16882,-510.06033,693.9961,451.02808,-642.2883,712.43726,-944.8811,1
103.593506,-164.94366,-316.7577,351.60242,645.03503,576.3506,-425.95172,-65.09088,948.21155,310.41553,1
923.8887,-495.12274,912.51843,-939.62854,872.2189,646.65283,-237.1958,130.84253,-565.7953,-148.81024,0
57.517334,-805.7614,816.8159,-721.8317,-758.4066,110.94092,588.7726,37.760254,-74.703064,-582.95355,0
-105.65393,-652.25305,-21.566467,774.6542,-159.52686,-434.92578,0.05218506,-896.4971,688.58887,-203.99225,0
756.9602,-400.89716,-452.95905,-443.3711,780.07764,-608.67615,886.902,785.48987,465.85913,-791.26013,1
393.44507,-597.1741,-249.2843,-912.1491,417.50598,565.79785,-290.42853,-97.36566,605.4065,786.82104,1
275.39502,-711.2938,163.06348,-837.89056,684.7446,397.69922,649.3678,-899.85455,225.07361,841.29504,0
195.8645,-855.1371,392.74365,-829.32697,-385.77734,755.9094,-333.6042,-714.03015,-20.068176,238.43103,0
758.5343,-718.3312,-29.876892,-592.5985,-571.1205,407.66785,-514.6441,-973.4023,-273.74915,62.103638,1
-100.326904,579.896,871.44275,30.83496,660.1758,-487.35004,-98.2395,-450.17993,896.82263,723.48083,0
-331.41534,190.44788,-794.885,791.8948,-187.46179,54.212646,828.7749,-805.28204,936.53125,311.94836,1
-903.51294,594.4165,-644.8373,-265.82867,-843.7826,174.95044,-480.3393,532.89966,802.5825,-44.11432,1
-499.25226,-428.3443,-492.80722,33.06653,-242.48175,799.1797,638.84875,774.23206,828.6201,-376.28937,1
-700.08203,140.53406,-447.26465,-131.47607,-792.8213,509.99426,-41.442993,935.7374,609.86694,-353.48132,1
60.16394,854.2279,-635.38446,788.1592,-548.1039,-1.1681519,976.42896,-779.1023,817.5397,441.82373,1
666.791,-840.69794,-748.1704,-865.9968,-655.54694,-727.0194,637.9856,-588.4567,-268.59332,-222.15717,0
233.19556,686.0836,835.995,653.75146,-915.3312,599.3795,467.07227,-744.7733,932.07886,-589.8551,1
547.57434,349.4441,-152.07599,929.5591,612.8119,445.84595,-974.466,-66.7699,-931.7409,-825.7383,1
-154.84583,651.2389,-466.4466,-576.4873,-368.25677,674.2173,913.8866,970.0558,363.82288,-587.7621,1
716.90955,-593.70435,-999.07965,104.62427,-427.26538,-679.2246,-932.15076,-697.38153,916.5675,-112.465515,1
667.2754,-266.83167,-642.0439,289.49817,187.71973,-499.0714,387.5963,-269.1573,-367.64905,696.8943,0
762.08813,185.85876,714.62695,-344.08246,-841.01355,-513.0876,650.0426,-658.3187,508.94922,-128.31677,0
918.95044,-363.46234,788.7318,689.93384,-816.3826,-325.05774,-1.763977,-387.35364,13.390198,-216.95483,0
-453.22968,391.44055,105.040405,-926.6708,338.13428,983.7593,281.06555,292.01147,-528.9078,-310.6043,0
-293.0747,128.25452,661.25305,836.50476,-511.1059,868.0591,242.32947,-489.67212,-902.5822,12.042908,0
919.198,835.42957,-93.44086,275.1322,-677.8598,-597.66724,-451.67285,-752.4741,851.0939,572.0071,1
751.3822,-79.88245,300.6985,-403.24884,866.81665,263.89026,-678.62885,763.5835,-620.5895,101.625244,1
-101.39581,-903.6642,360.96667,621.59534,722.1261,-454.77997,-956.9668,56.74341,568.5232,-952.2791,1
469.52197,289.16858,-364.63007,-637.75903,-464.56195,-561.42035,141.8722,-843.9955,-373.86407,854.6947,0
-549.5229,471.30505,-457.7782,-642.59955,465.85986,-600.74066,-571.5748,-945.19073,-867.85254,-442.19214,0
20.465942,-381.8183,-523.8032,-199.21857,-317.85504,-495.9904,834.1924,477.4303,425.5912,-712.6167,1
-349.2129,-483.10858,-609.19965,7.095459,-445.54065,629.64575,106.30286,221.75952,289.71375,998.0996,1
261.0039,-662.44714,526.2068,970.9961,-312.06128,-307.98157,-433.16974,-518.5522,-206.10748,-135.30847,0
541.2407,175.95276,-235.46619,734.1416,798.272,571.8412,-467.08246,-87.64911,-99.87195,-46.828064,1
719.91296,-638.82153,-126.80188,-829.8192,538.31824,-768.01465,184.79639,-975.0422,-1.8760376,268.32642,0
-707.9225,-493.8894,658.5928,-527.05804,-451.1662,-222.2528,-356.4754,-835.89087,757.83203,533.19226,0
669.2793,32.743164,-279.1969,91.42639,-569.1649,360.4663,765.14795,-555.6823,849.35803,170.18726,1
-584.1209,-644.70654,-594.5311,754.5679,133.26831,565.1747,65.588745,764.07715,-648.8751,178.47961,1
154.45459,-164.83765,927.5812,-616.4243,-64.90485,-399.6056,559.71826,-197.36035,-371.73907,-153.72382,0
715.312,-27.535767,-863.49146,570.72473,199.43994,-275.27374,-166.16266,741.07214,600.6362,564.41016,1
-560.01575,-335.24628,-449.26147,537.65967,-780.8165,-941.31683,-15.476257,535.4065,-473.59863,-860.35913,1
-600.31885,-503.29456,-930.24097,356.83057,-505.37436,555.7811,-833.93896,-250.91351,501.1062,819.37244,1
737.04724,-666.9574,30.519287,166.03467,827.1931,-585.0966,-682.7123,-773.3562,-980.4166,267.2826,0
369.62122,-464.58228,284.58606,-776.09393,-272.57477,-266.64575,-483.23682,918.8019,279.0813,661.0602,1
298.64966,132.92969,-96.72888,-804.4758,275.74048,-489.9716,578.9723,-234.53522,-64.77283,264.7915,0
46.20862,-377.53528,551.7289,930.30383,102.08386,-849.82355,596.4645,-821.99316,-818.90826,-238.53339,0
2.018921,792.28186,-4.3632812,-736.5574,333.05396,-6.9266357,-297.83826,-37.1167,134.02478,473.80054,0
310.22852,239.6737,508.16003,758.1338,866.34937,-166.57721,327.66943,778.0403,321.32263,668.5189,0
-616.6553,936.83264,929.27893,685.45996,-747.57434,344.78052,528.5945,-148.63196,-303.19934,-598.82385,0
119.285034,-709.81824,999.32117,-554.432,778.44543,303.09314,-195.79327,812.2114,-855.2477,-57.62213,0
-251.77704,295.60767,-545.0,-243.15826,452.51892,-228.6665,430.09656,344.68933,-709.28845,-484.80884,0
-815.10504,429.69385,-242.99243,625.0366,-224.30786,-680.87195,228.85986,873.47253,-998.82324,-193.0036,0
-548.146,-694.08093,637.06555,853.6791,170.22668,947.406,-588.38354,-296.8128,-15.379822,92.75586,1
-281.33856,-508.20227,739.3793,828.657,-683.2433,856.91907,524.902,672.45215,-922.50214,572.6161,0
-273.74377,-488.70074,223.0033,818.3003,457.47998,-613.3136,432.0216,-670.3307,-808.3159,-906.8892,0
-303.92853,-613.93994,-569.72015,-953.93744,-128.5246,-644.046,850.3595,423.28088,500.10303,352.4546,0
-472.54547,194.57544,-338.90863,-556.86597,551.6096,329.34045,367.7638,813.72375,-362.09882,-792.7912,1
338.4215,302.70276,178.24426,56.129395,-153.3648,-196.08667,589.5255,-896.5255,796.11804,-823.08344,0
-216.19055,-950.38855,167.2124,509.8723,119.56445,-540.2932,546.478,847.31104,-711.44104,718.3506,0
-422.17834,825.2411,-748.7169,302.92468,863.0609,48.61267,-445.5475,-694.5383,-908.23157,-498.7596,0
147.35376,-630.92737,-5.304138,795.8594,-840.504,-496.15347,-907.96985,-347.9248,10.234009,608.4558,1
147.18774,632.53955,-308.26605,947.5287,738.8048,-127.23566,99.85278,321.1776,428.03687,307.56665,1
883.20874,211.89966,625.2294,-272.78912,-561.07983,-194.6029,449.48303,-111.10242,-595.8026,-544.31146,0
-373.4217,864.3225,-723.82996,-98.78516,-214.81134,821.6094,-361.96008,-662.53217,-611.74255,-480.00208,1
877.8512,-686.9989,975.87,-61.753296,-743.1295,339.5077,397.90344,662.7883,-282.22272,-907.0202,0
279.19287,-70.74756,918.5641,-868.20807,86.90222,541.05005,-363.75085,168.87903,859.2433,-718.70685,1
-94.78754,-890.9931,-93.36041,889.3967,-961.83887,-701.53784,-389.1156,-808.70667,23.440369,733.3168,0
824.79456,552.26733,-299.39447,-666.2499,-685.6841,-536.0104,586.87476,-184.26196,-813.00977,782.4209,0
-739.7146,177.75049,315.1438,-99.18164,-198.9198,368.92383,-610.8866,972.1698,951.0508,-683.49805,1
425.2776,187.94824,371.2732,-835.8268,305.61487,75.164795,661.8679,-690.75,239.96277,-208.72858,0
-346.8744,-374.52393,919.10474,-523.45465,-114.463135,119.564575,-433.73395,-133.8349,-833.02637,-806.59357,0
-903.44684,-430.73468,-371.53192,670.21204,-841.6789,-310.16437,795.7407,791.6771,-42.588806,794.4088,1
851.8313,504.59583,454.65076,624.0586,-513.11017,-470.8321,778.9618,403.30786,-485.61157,937.57605,0
512.8767,-883.87317,778.7162,270.24036,-115.78424,699.2738,787.3247,-421.51904,-162.87097,745.8187,0
-28.706665,206.15039,-542.3362,-983.2444,-488.61237,609.125,-706.5315,-173.79993,262.38525,-939.6273,1
734.19727,195.73755,466.65027,-300.35754,808.63464,-433.92957,-331.3636,60.64856,506.51062,809.18884,0
525.2064,944.9523,-952.5694,301.86865,-947.647,-689.4303,396.29797,901.3773,-742.88416,-295.33557,1
-235.94086,-193.15198,74.18738,-306.48926,834.5559,-505.1406,-940.0939,-270.75836,-977.2796,185.3352,0
392.03784,-58.276672,196.30481,623.9603,381.94885,-544.7717,-17.214355,359.88342,-73.52191,3.402954,0
35.042603,-847.4445,110.019165,852.35925,443.85815,-340.86456,513.0255,340.54272,-137.75812,133.96582,0
-308.6469,705.3612,846.0348,514.20557,-238.43542,-709.61456,-582.79724,-29.2193,60.513306,713.2589,0
920.6797,771.39514,443.23523,-876.71326,872.5764,132.41919,941.3783,-711.0023,-312.97644,629.0537,0
-774.9005,-70.19794,-79.13159,688.244,594.56604,442.1985,-10.099121,-293.60193,-927.1006,969.8097,0
-812.7633,-585.96106,580.6029,-372.1477,-726.0634,252.10193,142.21765,-383.51813,-86.10358,729.66345,0
609.15466,943.7711,789.49585,-999.5319,478.3546,527.9187,361.44263,-774.3036,-955.37225,559.6063,0
503.6454,388.04517,42.348755,820.18787,-441.61615,-513.594,-739.37476,982.20886,-740.8492,965.7709,1
943.82495,595.2943,285.05994,755.22424,-886.0567,-516.2208,-400.05823,128.22656,848.49976,-794.68176,1
-553.74805,-156.3263,577.7234,425.19226,244.98743,-202.34607,392.75708,-344.40942,-841.0039,-382.39484,0
-150.19543,683.1741,922.7671,-570.5978,632.09875,88.299194,949.9944,889.23145,871.02014,401.86267,0
700.9082,495.93896,929.6509,650.8063,-175.42902,185.86731,-983.5006,310.8938,687.0399,261.02173,1
-875.9121,-984.5426,554.5001,812.7368,-523.45667,761.3838,921.1742,-23.156555,922.28955,-191.30994,1
255.01978,592.6598,-477.6103,-12.3810425,-220.07141,-863.0355,-37.959106,-292.7422,-178.65857,165.43176,0
