%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 2
% vectors count = 3000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1}
@data
539.20447,767.0571,1
650.59814,-39.974915,1
-394.45648,71.0437,1
-240.40765,-445.40527,1
741.1001,-143.54291,0
-343.1272,786.6079,1
915.53125,-702.51245,0
-965.7516,136.78748,1
-263.34137,663.8131,1
664.2755,851.5724,1
737.62695,973.13245,1
-225.26459,301.78162,1
592.98914,232.73438,1
206.56177,233.32495,1
-362.68604,903.9542,1
-434.2727,-80.2135,1
-125.63397,-259.05365,1
-74.69757,525.53467,1
-958.1408,-264.7232,1
542.10474,349.34314,1
-763.7587,540.4236,1
-476.9439,-957.6656,0
103.916016,455.34473,1
409.5719,380.3805,1
-330.2326,-186.14459,1
-755.99194,-280.06445,1
500.797,456.63464,1
-159.60565,-122.41168,1
-907.85266,855.256,1
-297.61328,-152.53625,1
114.727905,-587.2809,0
314.573,506.92114,1
478.12134,-517.46533,0
-621.0283,259.83215,1
-960.6046,728.49426,1
976.7638,-571.9563,0
227.90308,589.8347,1
606.0043,-874.5365,0
-141.89801,821.5841,1
-420.74207,335.53186,1
966.88135,-652.54407,0
-639.1854,-38.32794,1
638.8386,992.7344,1
-918.6667,731.64014,1
-527.6068,57.173218,1
688.47656,-989.47906,0
-408.4101,-856.99164,0
-24.708618,813.4501,1
922.8871,170.7622,1
73.80383,-392.03613,0
833.183,-904.404,0
909.49036,-142.78925,0
-835.2134,-520.45447,1
-417.00116,-320.91315,1
-795.00806,-219.94897,1
678.6886,482.68298,1
-807.6349,982.77356,1
95.26843,992.26025,1
588.81274,-963.23346,0
-847.99036,-319.69745,1
535.94666,442.64832,1
-555.2832,-694.9852,0
666.21814,-700.4976,0
-791.15814,-16.027039,1
753.74475,133.807,1
792.82947,-965.5466,0
-433.29236,913.7772,1
252.98523,672.29956,1
722.65076,795.0762,1
51.86145,585.01245,1
349.96326,-651.0631,0
375.35803,-618.92053,0
-76.7146,291.30713,1
-320.55994,966.3828,1
-232.47571,-938.2876,0
735.57495,-990.1412,0
414.62524,-6.890686,1
664.697,834.4061,1
249.19373,-730.9208,0
232.71008,-694.6303,0
693.51685,382.2898,1
-973.75946,-412.24432,1
559.4884,-611.76855,0
-964.44244,-995.34076,0
-865.6089,-109.18628,1
-357.71857,653.21716,1
-930.55396,401.48218,1
42.70044,920.72424,1
-795.5092,-518.90125,1
733.2245,-407.62006,0
89.10071,903.9033,1
-157.29712,853.4623,1
-850.0776,-24.546448,1
817.0388,162.55151,1
205.93982,-908.4824,0
-755.2637,-291.24597,1
-652.1534,-357.52496,1
457.71777,-35.290466,1
74.65503,447.85376,1
-50.04706,708.48596,1
-979.88196,48.216187,1
-372.85553,-188.69928,1
-396.4992,-613.3203,0
433.91858,74.3302,1
503.68848,679.93713,1
0.670166,-553.2976,0
982.5691,-391.276,0
610.4176,68.09021,1
-226.91504,-649.74963,0
6.723633,753.1566,1
499.29895,430.2002,1
-653.05725,-228.57343,1
410.2754,-110.52411,1
950.7593,74.99097,1
586.527,840.9437,1
-597.8187,-512.22406,1
717.2346,-865.9846,0
-966.1396,-206.06213,1
48.39685,-450.02258,0
855.81177,-850.7261,0
166.52332,-281.43976,1
586.30676,-211.63513,0
909.4354,-223.68512,0
600.9221,-388.50403,0
-114.80841,-320.05548,1
336.42163,-90.770935,1
832.11194,42.816406,1
-30.637634,218.82788,1
367.3208,380.4563,1
-964.9918,-894.4335,0
548.1908,730.9087,1
-939.655,523.27856,1
110.51489,758.4197,1
-744.30865,-667.6677,1
249.19055,653.9822,1
842.6035,539.5482,1
-628.3445,413.8589,1
691.4735,873.39905,1
-618.7385,407.27576,1
600.42554,419.1632,1
-262.76874,537.0592,1
767.8192,212.53162,1
789.7953,-247.9342,0
793.86694,926.49146,1
703.55493,187.83472,1
892.5814,85.14624,1
659.07874,791.96704,1
-96.53265,599.4496,1
962.18176,-66.68231,0
-836.9199,-156.33075,1
192.30347,-800.8378,0
329.77075,-22.284363,1
585.83875,-647.9204,0
850.6465,769.30615,1
-522.75586,248.36914,1
917.9719,-218.74164,0
810.18066,-587.601,0
482.94727,-536.9647,0
482.91956,916.3612,1
177.99512,421.9973,1
606.683,-767.5134,0
-155.60272,948.63635,1
632.5464,-195.14917,0
770.32056,731.40454,1
-258.01434,-769.519,0
714.97766,-379.43103,0
898.09973,-855.44946,0
327.87085,286.86157,1
518.99854,-827.9722,0
-332.2317,669.51135,1
861.79285,-361.77722,0
184.26868,219.58374,1
895.0829,123.253296,1
745.5095,-881.6271,0
-310.21204,-599.4683,0
78.78003,-113.07562,1
172.62024,-183.05212,1
336.5039,101.59338,1
463.45166,752.5093,1
-591.7464,-708.129,0
957.282,-560.2324,0
-929.82776,520.5398,1
-186.53436,-871.55194,0
96.37012,-367.45282,0
-420.68994,348.27075,1
52.574707,707.8153,1
-697.8921,853.0331,1
650.5137,864.5311,1
-326.8747,-278.40045,1
-737.78986,-766.7085,0
-500.98633,-953.4742,0
-523.4216,-341.19562,1
110.57129,658.6183,1
426.40698,484.67615,1
195.73169,-584.188,0
22.02069,-361.85718,1
983.1094,727.3246,1
-801.3833,-844.56915,0
704.38635,189.12671,1
817.47205,274.76282,1
-171.72351,-525.65857,0
-43.076416,272.84863,1
685.7584,952.26843,1
-12.775818,-667.9656,0
-955.9173,-100.894165,1
452.0984,-355.88538,0
298.8977,233.07446,1
-51.892517,-577.03577,0
769.39844,138.09985,1
189.98218,-530.74817,0
-677.3909,239.03235,1
392.26855,293.792,1
992.7567,580.88586,1
48.524536,-14.467285,1
-230.05432,-180.1192,1
-564.19275,45.94043,1
-388.8772,822.5242,1
-461.7392,-875.6278,0
-416.9353,100.52283,1
464.5713,911.3336,1
-232.1825,-816.8484,0
-813.9894,-598.405,1
-155.7749,-234.96948,1
736.2455,-243.27826,0
104.88428,-733.9114,0
-108.96533,76.64795,1
-923.9325,-698.17566,1
785.3994,532.5049,1
878.8594,485.7959,1
-72.20123,-482.0108,0
-997.04694,972.60876,1
-364.70428,-255.8601,1
-739.7417,-801.50934,0
40.656616,532.46533,1
-656.3248,-612.1256,1
511.7743,-46.057007,1
-362.90997,-431.7616,1
-424.23645,-83.50751,1
-294.14508,71.78015,1
254.52515,821.1,1
-757.2876,-198.67114,1
-904.4649,-13.15033,1
-847.6659,-100.77191,1
121.06018,-312.30243,1
-71.65924,-118.2478,1
-579.0386,348.8999,1
509.87793,-212.05719,0
178.69763,218.58691,1
-599.47766,-559.41455,1
-452.9096,660.05054,1
990.499,528.36865,1
-20.126648,102.89343,1
-256.11084,892.10266,1
376.99304,-353.73523,0
-804.28296,-865.80383,0
716.08777,-675.01575,0
-450.49866,-530.5779,1
-280.47815,129.43835,1
-925.9353,-403.66846,1
545.8042,-987.294,0
469.09436,292.49988,1
496.17676,323.45215,1
-97.84656,423.12048,1
-708.3908,-629.2942,1
-484.45837,-898.7123,0
602.3888,156.71436,1
-140.38873,-150.35999,1
-798.05066,-293.35187,1
929.8451,-213.13837,0
-631.46387,-120.995544,1
-731.7948,98.869385,1
972.754,58.138916,1
-65.03192,353.33862,1
66.00366,710.43164,1
65.460815,577.55383,1
724.2594,428.17102,1
-803.1806,-556.6091,1
403.59888,-209.68024,1
583.0908,389.57397,1
128.34534,136.90173,1
-687.2948,60.171875,1
-540.36255,183.83081,1
-799.45306,-950.3694,0
381.6964,297.57654,1
-852.4423,-381.5349,1
-4.990967,-795.85767,0
944.0049,780.0614,1
-779.8977,924.4109,1
338.25574,-42.12976,1
-407.46198,807.9861,1
-398.90247,273.59875,1
669.20605,680.24194,1
786.34827,-549.163,0
567.95044,322.3662,1
421.7069,304.8833,1
-272.9826,-228.23615,1
459.4928,-161.63959,1
-902.23987,260.2649,1
975.1288,73.543945,1
673.5,-999.8419,0
-678.07556,926.1498,1
509.385,483.15063,1
233.92151,-338.34125,0
202.54663,474.93225,1
-285.73712,774.0834,1
178.8092,468.10022,1
454.75232,488.40747,1
-928.346,-1.2210083,1
2.9753418,-488.23727,0
-18.89972,-62.651855,1
926.5525,144.72913,1
464.6117,-368.73175,0
819.8031,-587.0229,0
739.0962,608.0747,1
-843.7045,490.79736,1
-237.48523,-560.8152,0
-288.53156,361.8916,1
-384.42725,320.24585,1
-437.2915,399.12512,1
918.41504,-58.67621,0
519.9702,343.77234,1
-105.79376,-699.6822,0
248.23254,-973.888,0
-869.07776,-744.4431,0
313.7848,-906.9409,0
-905.35864,818.6179,1
919.5409,-5.1535034,1
12.067566,-544.0187,0
-809.7184,-468.39996,1
-133.02112,998.21533,1
-473.0699,-628.0242,0
-55.25714,-852.0351,0
769.667,129.85974,1
610.9945,-966.9078,0
-307.10455,821.4547,1
825.0277,-231.10187,0
-299.2303,-176.08759,1
-734.59863,-426.56885,1
-499.79626,-182.01178,1
884.71594,-377.5323,0
998.979,-378.96393,0
212.46948,-464.1726,0
709.77527,-697.0225,0
-210.6449,154.26257,1
536.64856,-473.2849,0
743.31396,96.24182,1
-21.312195,-334.2155,1
707.11206,-523.4746,0
506.2793,-74.13153,1
29.164062,-876.49536,0
148.61633,433.12573,1
543.77466,649.8627,1
176.79236,-948.8869,0
43.927856,-188.81616,1
175.01782,-450.59088,0
39.204712,729.72437,1
763.20605,670.8761,1
383.36108,-234.36969,1
767.3771,630.8242,1
-79.445984,-914.53217,0
-269.9724,630.1686,1
-573.84326,-691.9877,0
-689.17566,-923.9979,0
-192.44617,-0.18444824,1
348.6748,-623.16833,0
782.265,248.15173,1
139.43762,416.05298,1
-934.80585,-943.4774,0
829.23645,106.071045,1
473.7583,887.9741,1
731.54114,786.79736,1
-700.89844,-675.93646,0
-153.11151,656.0874,1
793.5514,-487.61407,0
897.3146,-93.99756,0
688.931,-156.84729,0
-216.72632,-212.37958,1
-712.7086,-874.6089,0
529.0239,-561.5659,0
855.08167,-574.08997,0
-496.83905,980.21484,1
-196.27124,689.2593,1
-15.813843,131.54102,1
-545.94885,-725.51556,0
986.69543,-621.9771,0
-941.11725,624.558,1
-328.01727,-395.4204,1
197.73999,426.9485,1
637.5513,17.956238,1
659.3126,828.86194,1
-86.76935,-826.0057,0
492.01843,538.2754,1
587.3009,-27.002014,1
-970.1916,-28.048462,1
644.22705,597.86584,1
-610.13135,-995.7882,0
-183.68793,-456.51117,1
190.81274,-674.68713,0
-965.2224,122.237915,1
-945.58527,-64.1413,1
-588.5138,129.19934,1
830.8865,883.7523,1
-409.2777,-287.862,1
-572.84766,992.7726,1
781.1498,915.0011,1
-380.46814,36.93811,1
-188.72925,-149.89825,1
296.69202,582.39966,1
147.41113,-997.0519,0
-794.31714,-451.3203,1
971.4596,785.0154,1
-536.6736,433.65552,1
-863.7032,123.58276,1
-152.82166,101.761475,1
100.04431,-385.9123,0
194.73694,-947.53644,0
-214.02252,-440.72253,1
116.52881,-833.862,0
-276.8617,-919.23517,0
-331.85138,67.0625,1
793.3978,-587.5747,0
628.28955,448.30823,1
443.91125,471.3993,1
594.24927,-29.101746,1
319.62158,851.29114,1
-766.64764,679.677,1
-71.339905,-506.51303,0
718.1826,270.9104,1
-825.79364,466.33716,1
625.4695,-998.2798,0
369.56396,518.2837,1
-607.0695,-450.97272,1
698.91736,369.83386,1
-194.67944,705.7628,1
994.4364,-929.3854,0
920.3938,-555.319,0
171.09607,171.56995,1
-652.5626,-414.8155,1
693.7876,948.68726,1
855.4874,-933.84375,0
-953.0065,-536.52637,1
915.29565,-342.1364,0
335.5078,856.7239,1
-31.440979,838.5836,1
-134.61713,-54.042664,1
-30.109863,-483.3261,0
837.48645,-66.778076,1
-938.5532,-703.60815,1
131.76208,828.7981,1
-882.89746,-934.15497,0
-431.523,57.657837,1
332.48645,828.0303,1
3.460266,-360.63263,1
39.17639,901.0,1
147.52222,-681.5545,0
-514.218,880.77344,1
-904.04004,-928.9785,0
455.61,-909.31866,0
-787.74817,-475.0379,1
-719.9497,-366.57703,1
230.74731,-995.534,0
-941.217,617.1797,1
226.36389,-853.54626,0
-287.64563,-355.28394,1
445.00342,-665.09424,0
-130.37646,-765.5239,0
896.6039,-439.36627,0
532.0364,-514.74536,0
83.44873,-262.20575,1
-41.36487,1.1119995,1
-730.44714,994.7854,1
280.16418,-139.232,1
-707.34607,-994.00684,0
977.59045,-754.2028,0
78.53772,-957.8176,0
549.8015,-765.47925,0
-261.8722,-908.84314,0
-552.7927,-776.42957,0
-589.02295,-863.36084,0
662.417,456.67847,1
-135.50232,-517.8484,0
-753.8815,-779.6761,0
266.4724,868.00354,1
455.74353,408.4447,1
519.0913,53.324463,1
246.44812,-636.4951,0
75.96069,521.40393,1
-621.6004,-831.2202,0
259.23657,-984.56726,0
-458.69348,-103.19391,1
-247.763,723.0646,1
586.5862,-288.484,0
163.58765,-897.95264,0
209.51697,-823.3419,0
342.16418,575.50037,1
-761.8285,-359.3194,1
467.79297,-375.7577,0
-937.1132,148.33618,1
-149.12286,164.90356,1
679.4751,971.8395,1
-155.18317,526.38257,1
-678.66656,-440.50653,1
-691.7018,-176.46362,1
720.06604,467.27283,1
650.22546,-924.1769,0
661.1813,668.93384,1
-351.7254,-970.06,0
690.8854,-467.20166,0
-47.246765,319.3324,1
-418.0611,708.4363,1
-529.3507,329.77417,1
481.0061,-815.94995,0
670.45825,939.0502,1
-463.1302,855.443,1
256.58008,160.09839,1
-751.65564,90.02942,1
-367.2187,640.7965,1
772.67114,974.42615,1
107.41797,959.90955,1
-0.36828613,201.73901,1
-111.17767,-292.46088,1
323.56982,-115.25891,1
734.96436,973.7108,1
-917.85736,-149.16357,1
-894.8491,412.78357,1
-329.13007,463.1654,1
-647.761,-313.7564,1
212.41003,-6.93396,1
-446.77008,986.26074,1
573.1393,212.93408,1
6.7889404,-123.83905,1
-395.80334,-886.74866,0
-246.9187,28.38794,1
187.29956,-625.30493,0
-878.46643,383.90088,1
-596.75854,789.30066,1
504.33594,-90.17468,1
45.30066,870.9728,1
-257.04803,24.752686,1
420.4933,569.4679,1
266.85974,-283.83264,1
664.80554,-261.69952,0
-561.8048,-607.9496,0
-355.7574,-194.14813,1
-567.07214,588.79456,1
921.73645,960.291,1
-571.3517,-199.86237,1
-759.3419,82.7417,1
-128.9978,-103.09662,1
508.87915,-350.5381,0
-844.7449,-125.08502,1
363.03796,872.6256,1
186.43152,998.525,1
-949.1405,460.6294,1
970.9181,799.78345,1
-409.90973,-447.3286,1
-355.62018,-151.65436,1
-54.19452,-381.32007,1
155.28613,-275.20483,1
313.55396,-585.5051,0
200.30103,210.14148,1
-495.9945,-556.46295,1
-52.75769,-653.1752,0
-104.52734,-199.97467,1
583.26855,-268.35968,0
453.87646,-244.86963,0
-209.59521,168.57483,1
-84.564575,996.2833,1
877.4745,-360.378,0
-614.446,-958.81647,0
-513.048,444.2251,1
-671.9054,-978.1191,0
547.21045,-686.9288,0
202.41711,770.6317,1
455.08667,-680.4591,0
851.27515,-61.940186,1
-649.358,-507.80582,1
150.85999,735.4812,1
-214.55078,-825.7479,0
-595.0128,-182.92395,1
-912.3109,381.1123,1
-501.37646,-196.0755,1
-708.2062,-325.48596,1
-78.34534,-999.2526,0
627.32654,-597.95483,0
431.99866,967.522,1
251.24048,543.2655,1
347.87122,-218.02661,1
-840.38513,-141.20563,1
-757.78595,65.26428,1
-970.5859,556.2927,1
157.99854,-857.9575,0
-882.2237,267.34338,1
371.32202,67.32593,1
-714.2163,771.8165,1
-800.08325,676.53687,1
715.6256,611.3822,1
-612.1074,-698.67444,0
954.51465,501.40967,1
193.24109,342.64893,1
545.67126,280.573,1
462.82983,503.90186,1
696.1459,-969.93854,0
700.3169,-839.2786,0
-816.8024,949.3662,1
415.62415,80.420044,1
-984.5944,593.2003,1
890.3052,502.82288,1
-758.3595,154.18127,1
-98.6499,-544.379,0
-259.52472,618.48584,1
-83.32782,101.17346,1
-175.42975,-173.23505,1
808.724,898.02515,1
59.018677,-259.8152,1
228.39368,-590.7698,0
-180.4071,541.53735,1
-560.46515,700.90344,1
-193.7157,593.9424,1
-364.81116,-551.7534,0
979.48303,734.74146,1
-460.24213,-897.3721,0
-799.40356,899.76135,1
-552.90643,772.1179,1
235.86047,653.20496,1
-247.33319,829.21606,1
721.54614,841.00134,1
-491.3113,-316.67328,1
-809.2759,-709.4691,0
564.25525,641.8783,1
-673.80505,-752.7874,0
-551.7076,-667.20337,0
-768.8463,-931.4739,0
311.2793,772.3839,1
-301.39642,-411.3872,1
-37.567688,836.47253,1
-787.5067,-478.31818,1
322.23596,-370.94287,0
-272.00134,-709.97534,0
455.90735,41.435303,1
-844.67053,-257.48108,1
-238.41223,-343.786,1
-89.11041,372.08167,1
-142.24615,74.36621,1
-98.424866,-154.39093,1
-752.4522,729.8561,1
-66.5733,305.17065,1
-825.0277,208.0863,1
813.73535,-27.569458,1
-297.53833,-559.64453,0
913.5093,858.5781,1
991.32666,-255.54065,0
285.01794,-630.5303,0
301.1786,455.7931,1
-240.73627,306.526,1
-136.21362,973.5387,1
637.8491,-929.07574,0
-569.65234,608.62476,1
-114.664185,674.1433,1
-251.52368,135.28992,1
-584.58386,760.0,1
664.77515,517.9834,1
-340.07648,392.14502,1
175.80225,-884.57245,0
-232.08984,-27.687012,1
939.7046,556.235,1
-497.27423,328.45044,1
512.7357,435.55896,1
-811.7696,748.1741,1
889.3351,999.8274,1
-99.018555,531.8373,1
-198.60632,-933.30646,0
513.43567,500.81555,1
671.7897,-430.08783,0
-836.0889,-179.55585,1
119.224,-676.07117,0
262.2556,-516.62634,0
-524.1537,870.5481,1
235.87537,847.9354,1
-93.890564,-399.875,1
-121.02637,-262.56262,1
-595.25574,732.3004,1
388.56116,-219.86176,1
203.70471,196.38196,1
-46.005493,905.9778,1
932.3778,969.048,1
112.50891,214.96643,1
-747.6846,7.130249,1
-8.590393,793.4695,1
-372.8098,555.81165,1
28.29309,-521.5569,0
-609.3646,317.64905,1
793.8707,-943.9831,0
339.08105,-264.5855,1
-862.3314,-70.36609,1
703.651,471.8224,1
-964.91327,904.2988,1
-455.36224,61.788696,1
234.995,407.30457,1
364.0287,667.9492,1
90.25464,202.14087,1
-953.99445,-112.26062,1
799.25244,-548.8862,0
-887.70404,-359.5844,1
-305.26227,-156.46716,1
718.7074,-695.02,0
186.9602,430.15552,1
821.12756,-514.9555,0
-498.6974,-209.1015,1
503.72632,-955.75006,0
446.31152,-788.3381,0
-410.94757,385.9353,1
106.22949,-342.5653,1
339.1637,343.32764,1
572.83606,-497.31982,0
-691.10876,501.60425,1
-385.3935,-783.67065,0
-773.2161,-709.24725,0
526.90405,-502.4649,0
-843.7628,768.2396,1
315.12048,719.672,1
-871.2392,-346.93298,1
-166.61652,-36.10913,1
943.29504,877.8838,1
534.6582,-590.13074,0
-110.064026,693.39014,1
83.76233,400.2234,1
783.3871,-810.6459,0
-756.97046,-893.6221,0
-119.098145,989.1394,1
-838.9498,397.51685,1
11.4422,-170.28424,1
-521.87524,250.56726,1
-442.7765,-243.29108,1
-492.22958,-162.00421,1
805.7776,744.1189,1
-838.1808,291.52478,1
-369.89032,-309.0824,1
-742.64465,63.7063,1
456.4879,951.8125,1
376.93738,795.6155,1
43.84729,-172.95801,1
-450.74274,647.75806,1
725.7528,-233.85242,0
675.5895,162.60999,1
455.31067,-566.75696,0
-151.91187,901.04004,1
-754.62366,-763.61804,0
489.1919,-668.80896,0
-589.14154,441.20178,1
-412.90027,-252.77698,1
396.8694,-430.90033,0
-789.5148,356.6543,1
-84.06903,422.77576,1
956.31726,98.85913,1
-380.60992,-212.94354,1
-982.138,243.61157,1
-407.33972,620.4872,1
155.63916,367.39404,1
-409.14868,383.26514,1
12.315735,916.5137,1
120.8053,39.657837,1
933.21436,239.90259,1
-772.4885,-771.86743,0
737.32556,710.8019,1
-842.676,-889.9985,0
729.4109,355.35962,1
947.35803,487.46094,1
651.98706,-732.49805,0
429.8977,924.4872,1
246.68835,13.260498,1
142.59753,809.12524,1
-372.29706,214.07373,1
199.71533,563.2849,1
-234.315,-452.59802,1
-693.43463,-463.7591,1
38.746338,514.32715,1
788.8358,-489.39328,0
27.83435,497.63733,1
-239.63379,204.63269,1
-482.9925,-129.78119,1
367.43506,672.2572,1
4.821167,-787.5831,0
424.5586,-917.5826,0
941.23914,58.340454,1
696.2566,1.7027588,1
375.19275,14.928345,1
-418.8039,-990.48505,0
731.1094,583.9127,1
28.434326,565.647,1
71.5376,-705.10376,0
-983.6211,-464.90375,1
803.96545,794.7191,1
-583.1768,554.1101,1
874.73816,929.385,1
-248.48901,-979.56744,0
518.2643,213.70032,1
-924.6256,-647.2727,1
512.8352,871.823,1
-653.9705,-927.77313,0
149.9071,348.08118,1
130.18872,765.4403,1
227.33997,-333.58856,0
880.9359,398.68677,1
-346.91602,-374.21838,1
115.51721,-495.95724,0
-627.25183,-850.95703,0
-518.5008,867.62756,1
23.949036,-504.76587,0
-80.14606,524.97375,1
-27.717468,-499.56567,0
916.7294,-895.4423,0
198.21985,529.8479,1
181.36902,859.3987,1
-118.820984,-596.1267,0
-4.1516113,-912.04395,0
-533.52167,-796.5074,0
-47.004272,69.38733,1
502.8296,-434.6065,0
-167.92847,124.55554,1
-397.51642,-155.18463,1
957.48267,-36.996094,1
-496.9069,354.1869,1
-455.99103,-912.55756,0
-600.18994,778.2036,1
-747.27484,701.12036,1
-531.9106,821.06934,1
465.0039,299.78662,1
812.1238,159.20557,1
627.68665,928.7661,1
-49.214417,852.8097,1
-569.28375,947.0137,1
392.4082,-487.77856,0
549.2235,63.825928,1
851.6896,720.136,1
215.26709,400.2323,1
226.45349,-521.7226,0
-19.873474,-624.1003,0
-421.03748,777.2302,1
686.254,333.72888,1
-944.07996,780.69543,1
888.68945,988.135,1
933.2628,570.5266,1
-251.04791,-980.658,0
786.2904,-83.52936,1
-229.88068,434.8462,1
-837.3662,-885.37854,0
650.01135,-319.4712,0
75.02124,-418.8302,0
0.09967041,907.73267,1
132.74744,593.1124,1
-289.03638,-711.0625,0
-804.79156,335.1621,1
340.81958,-176.4931,1
57.81848,242.1753,1
61.852295,686.2959,1
870.0758,518.99646,1
-580.2186,845.7479,1
-262.50177,-325.3069,1
445.2959,-585.56946,0
273.60376,-74.26483,1
501.6986,993.78894,1
-254.93658,-597.2504,0
-338.70154,-863.77185,0
-107.39368,-761.93994,0
-626.2022,971.45544,1
512.2113,816.29944,1
-276.87915,30.352173,1
