%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 20
% vectors count = 1000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@relation xxxxxxxxxxx
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute attrib_3 numeric
@attribute attrib_4 numeric
@attribute attrib_5 numeric
@attribute attrib_6 numeric
@attribute attrib_7 numeric
@attribute attrib_8 numeric
@attribute attrib_9 numeric
@attribute attrib_10 numeric
@attribute attrib_11 numeric
@attribute attrib_12 numeric
@attribute attrib_13 numeric
@attribute attrib_14 numeric
@attribute attrib_15 numeric
@attribute attrib_16 numeric
@attribute attrib_17 numeric
@attribute attrib_18 numeric
@attribute attrib_19 numeric
@attribute attrib_20 numeric
@attribute class {0, 1}
@data
433.41895,225.61853,129.53296,-479.24786,1.907959,-752.3123,-416.50232,904.1185,-705.6209,-446.82263,-5.6482544,-314.19397,-522.2949,-104.44006,-460.1607,481.2527,179.17993,547.1748,268.13074,24.962158,0
862.17163,289.70825,-398.59717,-914.02466,-565.12085,-376.36914,-637.7761,661.7798,892.78796,-209.35144,479.79004,971.46826,-38.557556,634.86206,855.31995,-393.1499,-315.3388,-927.52826,-999.3179,-649.3882,1
694.34204,-3.494995,-988.4035,633.50757,-498.48376,812.1836,-803.484,377.95972,564.3292,-519.81067,-745.4409,63.331665,117.13953,-60.773193,-719.3696,-751.46704,-214.05798,85.923096,73.13379,500.50085,1
868.84094,109.24475,229.44385,-297.50104,-173.6903,908.2517,-663.42786,54.060913,4.492859,-433.8482,199.22717,724.79663,-94.180725,-589.7451,494.73242,87.173096,424.71313,56.57202,-495.96542,728.7699,1
382.20374,19.441956,640.2988,-967.6009,-578.24976,960.7075,-618.6479,12.873047,-130.3844,459.60962,909.5027,312.0913,516.63574,-696.29956,272.03064,779.50977,-555.7507,-267.27563,197.906,902.94653,1
-3.833496,811.5514,-158.9378,505.06775,-211.92737,164.89087,-332.1881,-416.21198,-748.72314,-324.34576,-534.23584,950.21313,-377.76813,430.4713,23.862732,405.6371,518.36707,-809.98584,417.93286,-400.49457,0
281.69226,968.41455,33.39026,-576.8627,125.145996,-74.793945,-533.47046,819.3972,-217.32428,-295.13794,-731.9223,-773.6056,-157.44464,603.1406,127.46069,523.6786,234.45984,496.08862,543.4995,312.2926,1
-555.66693,-663.3024,287.01648,635.43176,947.0989,-794.1558,33.09839,834.3518,75.78296,-601.70966,-574.47186,134.5564,86.63013,831.15625,-466.83624,770.18713,533.3097,181.42285,-832.19244,-20.071167,0
229.32935,-409.3424,-144.62616,-954.3665,-943.7174,519.303,-613.068,-304.74243,-333.42505,389.5006,823.46313,654.5973,-267.20746,24.57373,587.9364,-92.302734,-188.11426,574.9209,-149.42102,-686.3011,1
-879.1382,614.225,-202.0263,-371.71515,-438.30573,-603.48706,-426.1109,-309.2326,-813.3296,883.7488,-310.4901,-436.74158,-38.582336,-914.7198,-476.99805,-253.75024,-838.6379,494.5996,-836.8884,-754.6771,0
-971.611,-34.477844,-701.23615,226.59839,-582.00793,239.02368,116.39209,273.9248,-916.78876,513.6207,-761.00604,848.6986,970.17773,-53.6817,-374.32312,453.59766,-558.9031,-222.21167,-952.27936,-785.6019,0
694.01807,894.5847,-733.0492,119.44153,-185.24457,72.84082,-635.5188,994.20166,874.83923,-107.96405,-197.34882,438.79895,280.39075,364.057,-249.75256,419.19397,180.3346,691.9242,-39.133423,-21.81073,1
158.3717,-745.812,-933.4602,620.25183,-338.34283,905.14734,533.50684,324.5652,660.1384,987.6776,724.2926,-146.39117,-115.970764,-925.40063,-479.99567,49.951294,652.90576,386.1582,-220.9671,151.83606,1
-211.56909,-924.67316,543.11,808.531,-606.27295,-870.7171,-651.06586,-560.7011,385.93042,-495.44733,-736.6525,-144.75891,584.4818,294.95715,332.3103,651.155,886.218,225.63098,-981.3144,-225.06287,1
599.34753,573.03235,901.1095,-105.04584,-638.09204,729.99536,-584.0055,711.1942,236.32019,66.52417,746.9712,193.90369,550.1671,-518.83765,100.84534,883.8021,-155.65619,94.41699,-443.58997,-149.13885,1
-106.76245,-95.14685,432.21802,-315.97852,177.61536,-89.88129,-308.31226,972.1168,-580.58795,-810.70325,288.67822,136.65833,-171.37756,-250.37305,-446.06378,190.02905,-433.9737,559.77466,-267.41364,18.02539,0
591.47974,123.46936,605.09375,123.574585,-453.96948,191.47314,-241.09723,-581.1522,607.12646,-233.51819,-474.78308,615.87695,-640.2977,424.7019,855.1477,-958.82166,-358.05396,-840.51495,-518.2672,-712.22705,0
-946.93646,-553.45483,599.0834,18.383606,-648.62915,-963.07654,987.1896,-553.51526,-675.43506,103.00415,20.676636,547.2643,-119.964355,-205.47101,-677.92786,-111.54578,81.59802,-994.30365,954.9072,-878.62854,0
650.0405,211.07092,-0.7562256,-364.5937,48.39978,-402.82697,-888.017,654.5819,-311.11267,398.2555,246.5758,-857.29785,-973.08844,-661.08356,91.52478,283.9945,348.65112,392.838,984.3279,19.044495,1
912.1538,-313.91858,67.28381,141.21082,767.94946,305.00842,273.8429,-203.40155,63.680664,13.041382,-631.0468,881.0609,-71.72778,437.114,-285.8833,790.5895,134.67505,-846.1961,-312.3626,256.8401,1
656.23413,286.7826,-237.19312,587.44165,960.24963,721.35535,131.5409,-468.88605,423.31262,-151.4942,458.2428,200.5188,-393.48706,870.00024,-141.56055,-988.84015,-705.36584,-872.2517,518.9978,432.52966,0
181.9646,-335.24487,-488.50418,498.10352,878.36926,281.6432,297.58972,-516.3386,-487.21692,-278.13885,184.98279,938.81445,627.3025,-699.6629,564.8672,-655.49695,283.5669,284.4773,-853.5242,69.622314,0
344.13672,643.0469,-398.35144,-987.1785,-254.90735,-602.38367,42.07837,-659.0818,242.09436,742.8911,-425.82544,-926.7477,590.65186,-653.6124,-188.75879,-88.29834,412.38135,794.5582,-330.06433,678.96814,1
-897.4702,-978.3941,-962.2603,3.135315,50.071045,-261.12592,-29.561523,474.38733,170.18823,-623.1666,963.37024,400.17285,-710.0237,858.33203,537.4739,-502.01517,-718.2855,640.91296,890.9293,-609.68054,0
-995.9326,-102.354065,689.4474,604.26843,90.100586,450.05798,203.03699,928.5885,412.0005,-876.60803,-55.663574,-556.01746,655.9125,563.55994,-276.63208,317.71826,856.3208,236.79846,605.8352,541.6013,0
-32.085022,327.17712,-353.14832,192.70789,593.8983,-446.25195,469.25195,509.17554,843.2118,-451.73358,-234.59418,98.73938,-44.836548,-633.9453,623.7179,935.59326,-191.53412,-53.28015,215.7633,-548.45605,0
722.7029,-101.92328,-172.72614,-9.680847,-936.2392,845.7705,-524.04285,169.27881,80.77649,772.7302,-568.6062,280.67273,130.66638,-733.271,837.02527,-235.02637,-12.677734,-599.03625,-668.48914,-998.2897,1
-713.9297,-908.28827,-923.5034,188.6123,-679.99316,208.75732,-79.89459,917.7709,-616.6594,458.427,-439.77698,207.90979,647.88745,-884.2909,-481.07965,-785.24945,-837.62317,-948.9231,499.11792,-383.1513,0
-19.753296,179.27087,-733.13586,-237.83398,-349.8811,-548.55786,-412.63556,61.036377,344.1626,-181.30487,-59.835327,824.0714,-246.93103,-785.79156,748.65625,-231.05383,542.37573,532.7577,-318.66235,757.89,1
-356.6046,830.599,-782.96735,-21.894592,943.01843,525.31616,113.5293,740.22266,-959.8238,-755.62476,-321.12842,-654.709,652.7649,152.76807,816.79956,58.697876,-12.652161,-915.731,702.60144,-870.20245,0
924.96814,607.4713,642.90405,8.922485,229.92004,276.90588,-817.3042,438.8385,154.34375,751.1891,845.1415,935.59924,-209.97992,-795.7134,-975.4871,-675.85626,309.7649,512.62036,-500.17395,-543.12946,0
-155.67175,-930.11536,796.5416,18.816345,-843.27045,-236.91815,-804.05194,-589.0471,-495.5325,-362.57446,-423.38208,-896.48975,-878.93677,84.40027,469.58643,564.1238,601.9104,-993.5907,718.6736,-109.008484,1
145.41968,-656.92017,-40.366333,-380.87683,-921.0361,588.4381,-233.42096,818.1465,390.14172,-515.1937,761.39795,563.0337,87.397095,948.4126,-758.35645,134.49805,-869.95465,463.3506,954.6426,-106.3006,1
396.2721,674.6581,-469.66425,-323.706,698.6886,-282.06592,782.62683,763.7479,210.5415,942.0449,-401.21436,-984.7715,831.68896,-886.88086,-541.28906,581.2776,-998.02405,932.1642,-239.36798,-229.14008,0
-739.34973,-244.71478,-922.91437,-893.7279,453.98218,-225.37927,-775.2235,375.78772,909.2634,-400.24457,-395.80835,581.8048,121.875854,-826.4919,-350.39264,82.65076,543.14136,-737.3653,-572.61084,-60.90399,1
-89.82947,-616.8739,430.25623,-497.9912,224.95361,-48.577698,437.4414,-384.5146,-31.553894,-302.9964,-54.55127,-539.8293,-573.58124,-71.53876,-878.6267,24.381348,-892.64136,-885.7098,-509.48715,466.0315,0
148.7218,421.28735,-357.7298,-783.7489,-663.6455,-652.42163,-876.8933,-424.01935,-97.08386,393.93982,-617.4243,-230.28741,624.651,836.2184,-851.77124,-54.056213,-98.12671,93.29663,-72.54578,-548.208,1
487.04553,929.1892,-530.92725,859.6212,315.34314,-215.50317,964.7794,686.40906,-503.88205,-98.41229,-469.71033,521.985,939.68677,589.5116,-921.69006,370.15112,322.385,968.79834,80.219604,407.09705,0
133.84521,842.9282,-89.38159,74.40149,403.97266,962.40564,478.65625,449.31226,-626.8944,-120.99274,672.3314,-827.1188,847.36743,831.91345,-223.29529,866.9252,-727.77246,-335.9214,474.24695,-66.330505,0
660.80896,-363.66925,295.29858,907.329,-570.5073,-811.6658,458.89014,114.76367,-78.113464,189.6897,928.9347,-697.2568,943.23987,-968.91473,208.06958,-897.7582,-19.096802,-975.44434,-98.80798,-274.42383,0
952.447,13.542297,-597.00275,130.09058,-698.4325,-162.40613,-801.4064,-967.51654,-947.0748,353.1825,213.53491,-379.2401,40.578003,81.253296,-590.623,586.18555,-59.316772,233.76697,393.1283,-814.49115,1
967.6616,865.6321,193.7334,-555.89343,-865.9698,-794.9308,-444.00793,323.6029,827.6282,834.5852,112.08008,702.8965,-874.02655,326.37842,-386.89014,359.42712,746.00464,-819.86127,37.926514,787.8998,1
-181.52142,-532.1602,843.6083,656.5759,779.80994,-540.7282,881.89856,-23.366577,-409.84845,683.69324,-421.9297,647.9845,215.03564,377.1289,853.48145,945.3356,-151.09363,-928.5239,-29.649597,-278.83948,0
-287.60828,200.72632,-12.953674,627.6483,421.18054,-968.75244,834.4512,-502.41705,-97.11871,-32.78717,158.7201,-825.50415,-370.7395,338.90283,-976.9716,-454.6726,-465.23157,-849.2498,-679.3364,304.22314,0
-591.7189,947.63416,-675.91785,63.9812,773.4988,-47.927185,-820.6813,-167.94519,314.45898,-68.39453,-647.599,-419.0879,-243.86273,874.7916,44.188232,-332.06305,-223.87549,485.90088,412.3181,197.95117,0
-998.1151,752.5029,-926.2896,-928.1723,-560.8856,-603.1899,-191.65558,-572.44666,780.2368,890.7661,644.79004,-544.50635,-41.913696,-103.48706,580.23926,157.49817,-961.65466,-511.98892,72.550415,-480.11987,0
85.31958,-683.77356,-860.91693,783.19275,-10.851807,999.43994,406.8667,17.113464,-591.43677,-548.12427,-219.08728,46.641113,-38.172546,-392.01654,532.24414,-73.79944,589.49536,56.35254,-445.51678,-378.86145,0
-383.84125,466.3761,-702.39636,331.48682,-545.64685,372.42212,-540.2821,-19.241455,122.31531,874.4116,902.53735,792.9353,-211.69861,120.34302,453.40894,-406.30945,-592.31165,55.44214,-733.4046,-502.71002,0
185.09619,-145.73932,-761.26697,-21.505981,-927.7131,696.1821,-391.83105,979.1853,803.61,-898.5614,-684.8595,-337.67145,-925.72156,-86.11859,-40.470764,-298.73602,382.77966,-801.6122,-734.8145,580.2258,1
-212.76532,-185.0716,-155.41339,282.3667,366.54028,237.95947,754.8551,954.4623,-469.35712,308.9463,-154.06769,-337.14435,-509.69485,41.46118,-776.0363,-806.9013,175.24744,-657.55444,287.72424,996.1332,0
680.558,-430.13983,743.17114,-153.25476,-75.21808,216.09375,-239.01953,-444.57886,619.11707,-311.8637,-985.80835,-837.3817,875.656,149.66699,717.8424,-555.1401,823.63477,696.8468,989.7527,274.94922,1
-543.8415,758.7439,-138.62994,403.9922,-404.1048,544.96533,89.86658,570.8075,346.7401,-392.79523,-442.56842,494.69214,689.47217,138.0581,490.9795,270.40295,982.93713,499.6006,995.25146,959.6045,1
-951.6907,655.8589,464.5581,-239.0741,242.49915,677.4507,323.17664,41.154175,467.78687,293.30725,-758.32263,-277.0078,-581.71545,-416.46503,-513.7737,-949.8106,529.8353,339.1095,380.17126,588.75146,0
78.48364,358.24133,-8.014465,473.32214,663.6592,-994.11224,-889.08887,370.7234,-84.26544,-267.969,331.4065,408.0266,-316.36487,-74.02173,-360.22974,400.42468,186.69177,478.0852,281.07922,114.55884,0
-344.0567,726.9408,881.8413,-984.1519,843.6133,-910.80597,-186.46497,-26.239014,-554.5015,-399.15625,-395.53387,-263.14417,-40.474976,-157.04791,842.1443,-360.18915,-205.25958,281.385,455.6422,967.5521,0
548.5283,919.3213,527.17114,676.9811,285.8474,342.91333,854.3668,764.6935,382.80994,734.62524,-630.4512,469.46887,-962.065,235.41028,-780.51715,711.2047,907.92053,-843.96436,-181.06384,693.36,1
490.80286,969.49756,-486.41168,-566.1434,-142.12018,760.6157,-377.38013,139.7893,-873.2079,865.5316,-421.42926,804.1732,671.6765,-197.01929,641.8229,178.35913,-517.6854,280.84583,-760.6692,361.6289,1
312.71936,-944.36035,361.9839,-350.11987,-699.38135,-270.79254,652.2573,-1.8029785,-407.1936,-813.92017,-176.43274,477.4945,-822.6477,-693.4541,-124.98529,-556.6849,602.1731,-165.34235,199.96948,-214.75269,0
550.4862,-162.97986,-865.79285,-411.67383,347.18152,57.356567,749.0819,813.1649,386.1609,653.485,-232.51917,-810.5391,197.21472,297.47705,-634.9271,-582.0945,-587.9829,-573.5819,316.62793,988.422,0
-757.6638,550.3181,-543.04675,-551.95667,-750.4234,-44.62622,748.2527,-210.36603,163.28003,-115.08386,-619.51447,783.04956,297.23157,337.02112,278.56482,-466.7801,715.3312,986.90063,-849.99927,325.03064,1
715.407,423.83337,778.86084,902.7688,427.6615,-113.46838,-343.3152,732.29016,-634.5404,-12.511841,238.25598,-493.04498,619.6804,-464.02136,119.897705,183.7716,53.87268,-498.95685,-739.76965,-825.92694,0
335.96643,399.9077,-1.9135742,963.45056,933.31335,-46.052612,69.5509,-601.45013,-698.66077,-276.56567,85.8562,-846.26685,-587.88873,613.9531,6.1307983,478.49695,-502.36368,-358.49146,23.760193,226.92712,0
-576.277,149.98901,-17.608337,383.3651,-536.244,793.7921,-52.626892,-176.15381,407.74487,-969.9425,880.68774,-109.23523,-79.47034,609.09265,502.20752,-491.38904,-145.96503,-391.7798,-632.64355,-968.48737,0
-178.01434,-76.58594,-48.960693,-211.29144,-238.49078,814.7311,-900.04205,381.9696,434.56714,95.68982,-399.7984,-810.62665,-136.82782,863.3832,-195.73499,-757.26935,-454.13367,-714.74243,-728.5885,671.35156,1
968.9457,-109.871765,-802.43335,-757.2704,404.43872,-944.85913,-954.309,-818.8873,277.8578,937.0348,-765.15234,407.82202,492.2577,965.1974,5.945923,622.5685,-988.8448,195.64429,654.40686,-767.09247,1
-268.6258,-680.80035,-795.23596,-960.63525,-782.09973,-76.21002,299.47595,796.6548,226.3424,729.9076,583.99524,-703.1944,-895.384,-50.060303,192.40198,-542.1078,143.97522,-333.8025,72.677246,-947.5252,0
740.5421,179.1261,-162.04382,-827.2751,831.99023,-353.69147,-410.13245,304.61572,490.06238,-985.47406,-267.66962,971.4431,778.1107,241.27039,-821.05426,-692.6676,-976.13025,-891.2487,554.3854,-365.71832,0
511.18335,552.5742,999.94775,141.67468,260.42664,358.91504,-984.2877,105.096436,-954.12585,328.14844,-593.5047,-268.33093,-910.7124,559.5342,-153.93024,682.0161,972.50635,380.70386,-166.11816,594.3594,1
227.84375,627.3308,-109.23999,524.1356,-206.39655,472.50793,-275.12122,112.917725,-936.947,-188.00311,796.5056,-486.68866,-391.30322,-669.3456,-780.1764,-378.11035,-170.28204,806.9823,-737.6102,-989.8784,0
-251.03595,-43.114014,-162.4469,-906.36444,976.8745,-825.63,332.42285,543.05493,-536.74133,-103.96271,-126.25665,-284.969,73.85242,-2.099121,-293.7033,-30.012085,257.09314,627.15735,-256.7801,-856.5117,0
-892.4273,-821.7897,-455.10913,-848.9844,-13.860474,741.37585,992.7998,731.36145,-477.35895,-715.661,747.0917,-328.3026,-694.1919,70.57434,-788.7715,507.79822,855.80334,375.58105,-825.5128,-344.21997,0
-421.5313,430.9265,-437.226,207.09985,-683.6773,707.7312,-199.49866,-793.53906,-160.12451,-854.6315,171.04077,-867.34656,-836.1572,737.79443,-739.4718,515.254,926.3585,9.062439,-920.434,145.49683,0
235.29822,341.21875,-220.36963,-822.48,-635.65564,861.9155,-984.2403,-433.4193,-527.5637,-344.28314,-45.637268,-246.27472,123.76843,-567.78174,684.7538,-718.2113,801.51025,465.73535,365.28564,-884.51,1
-163.05884,-384.5381,-180.28113,-161.2201,216.70874,-458.36316,496.7279,-384.511,584.431,852.3998,-284.7849,-175.28644,-581.1161,-152.34357,-59.635742,620.2677,849.52686,-229.5852,-529.864,-686.07825,1
-138.86237,32.694824,-640.83215,-554.96423,742.84094,-247.74622,666.8114,-325.4104,-447.1673,-881.98926,-811.6976,-770.4999,-901.38275,596.194,-287.17206,523.50745,-526.4114,-204.12408,549.5143,-206.19812,0
544.30566,931.7014,-427.86578,-882.04346,948.8246,253.25378,-644.4116,13.616455,-855.0344,554.64624,-888.0116,-26.208984,-161.58612,934.5654,-918.5697,753.4828,-275.93964,346.13464,792.3148,998.77893,1
-109.98901,-842.3952,178.33655,-102.578064,462.20728,-60.977173,-75.97131,930.2644,108.61304,996.666,608.016,-484.09186,875.4429,-203.8263,-777.105,-633.78705,-506.08008,346.9453,472.92493,-291.7448,0
-225.43231,864.5187,885.4802,-821.2955,997.0553,-415.7215,219.47754,159.47998,307.13318,-531.01154,913.76196,-401.06598,-951.7909,734.2804,390.69507,950.7068,-316.36798,-389.62573,914.9596,762.78345,0
-493.2336,564.9437,-595.1428,662.1732,-310.54504,-668.81836,-896.8556,-993.9715,-614.51636,-483.2367,336.714,307.90186,584.17786,313.54077,729.19727,698.24036,200.27563,884.44824,177.82764,141.09875,0
-510.26135,373.2345,665.67163,904.4474,-702.8248,-835.7187,-447.40125,869.34314,869.0702,-986.09326,-626.8729,-336.38293,8.027405,981.19226,-633.45264,-681.3715,-803.25195,705.5149,-25.50476,-826.9776,0
-13.516418,509.6046,-636.59595,-914.681,423.21887,-948.9126,664.03955,-332.44543,-424.14648,-197.88086,67.57959,-784.91614,-665.8309,-494.15112,-822.52673,283.04407,560.38184,940.0979,88.571655,447.87146,0
406.59875,812.7772,549.79675,-307.34662,151.50952,-579.7914,-736.1271,-932.014,263.16125,-181.34692,-112.58325,-194.59662,-439.31738,690.9946,616.94275,898.3291,326.3324,834.6644,381.11084,315.896,1
-989.7276,253.53162,606.80457,477.86902,773.97107,-794.3691,-713.60144,394.2954,-465.83252,240.23291,-354.1676,961.40027,-602.1656,-748.09265,-902.1166,305.63147,419.60156,-114.1319,-637.7129,780.65515,0
-533.3915,-751.9689,-355.87457,247.48523,-358.2209,-195.14532,-415.83276,-394.16943,-804.98035,602.17505,-670.3904,195.12292,-857.1384,488.88745,520.9358,646.5928,-79.41431,900.46814,250.37146,-956.86346,1
-693.12415,-61.03296,119.68457,831.6216,589.5729,980.24817,409.84216,-167.34265,-517.89154,-154.10944,-927.6993,905.7573,653.71826,696.30566,761.47546,353.20264,-97.45203,233.26636,450.1953,-16.187073,0
-20.718445,544.1848,-695.27997,908.218,859.937,977.1156,-556.8407,-399.8863,869.989,804.6023,960.8992,-466.6198,-522.00244,-883.8757,-821.09235,792.82654,-194.56934,373.0464,455.55872,-543.28076,0
940.39185,-633.39453,-900.12695,262.14233,996.4745,-61.380127,-66.150635,89.625854,-476.01953,-243.76257,873.8154,141.37305,359.26025,676.18787,-464.49774,-662.196,-711.0589,790.6378,-685.19476,420.0265,0
-990.6667,115.89441,-344.0379,-478.76617,777.31055,-933.162,291.14697,-442.07874,-122.51483,-645.8903,120.23999,-307.79645,571.51086,747.71814,96.80237,-670.59644,-451.14233,269.8695,-3.9511719,-359.52222,0
-935.5741,811.46814,-737.1222,436.72998,-73.12146,-89.12787,272.78308,-625.3402,292.5846,490.13428,285.73755,-68.32257,823.58704,-286.9084,132.90564,368.8142,184.0199,-188.68384,-751.69495,-15.557739,0
-922.08453,-281.92737,42.305176,-636.5898,72.36243,657.0748,-188.88379,38.89392,303.48474,451.96863,-613.815,9.64856,828.7313,254.11572,549.68494,893.2417,-132.51837,-369.61493,877.04626,146.23535,1
-537.01416,-490.69125,-885.25494,-254.8205,202.17615,-646.9088,461.3297,997.6638,545.8999,-895.3928,-808.0681,-259.42804,50.642822,-47.33789,-48.723877,-916.9316,-696.178,765.4287,737.4625,64.74097,0
-251.74982,-838.8851,108.569336,124.71167,-262.61737,-383.4389,466.38184,-884.58093,-858.52264,-241.40063,406.32385,745.16797,-384.18744,39.65503,69.932495,-203.57098,-754.37646,-631.79266,195.97986,242.26599,0
698.4335,-53.63452,138.6156,471.15466,-757.0286,560.9629,505.66748,-769.14764,-965.1158,881.2052,267.50012,-385.13678,922.9663,-64.9447,196.60425,440.4391,695.64514,-131.82617,320.3473,704.94336,1
-834.0237,-666.6217,704.08655,-542.2025,784.42175,-584.77783,329.11035,388.12036,-427.80872,863.4364,89.637695,-296.43958,83.95325,590.6172,-994.6269,-536.2882,837.22876,-116.31665,-369.122,431.89648,0
186.80371,585.2683,-659.711,721.985,-23.995422,620.3519,675.6736,-957.68256,462.70386,675.0779,269.5841,176.68042,996.4332,-421.15826,-12.866272,-507.3178,714.00073,997.37976,-119.814026,730.76196,1
124.52002,413.72278,306.01233,-897.5406,-129.2179,-944.4743,135.04065,-185.54218,-817.5931,421.42102,-642.91907,535.31165,-422.76447,-634.31506,-407.31866,-965.3472,-779.0648,-680.3525,-973.9666,250.06348,0
20.804749,159.91736,-901.89026,374.69727,-991.71277,-522.36847,933.48486,-790.88574,-144.29285,-440.41595,-78.446106,-16.3078,-523.73004,-738.7763,-867.3707,133.36292,572.374,133.15723,321.66455,-905.68427,0
-274.19788,-343.0714,-842.8854,92.70044,164.37561,-747.50806,-990.28796,108.250244,693.16846,838.9308,-854.2977,-278.8609,-555.6051,-838.37805,491.34692,388.2766,-921.3976,-156.82281,-729.73,845.6354,1
860.81067,-827.8566,-237.513,796.09424,638.7616,-987.4239,193.72302,817.6743,166.45435,899.24646,335.89185,514.93274,444.6565,-622.6211,-215.62689,336.67273,-208.89813,-47.539307,74.98926,196.01465,0
206.59521,-365.19714,-186.64758,54.268066,-730.7368,-4.8270264,-188.48547,-32.06604,-732.2915,-108.038574,861.62,-251.44739,574.8324,-413.01605,223.52649,-651.9874,367.61658,-163.83862,163.12598,357.31628,0
714.16064,722.9625,950.3606,594.6959,-222.20221,-503.36905,-389.30328,-340.6386,429.11438,483.8634,421.08496,-459.94873,-89.77258,-738.25806,-348.8,892.9512,361.68115,-288.63153,-626.9821,441.432,1
-999.1582,315.78613,-703.4429,100.453735,531.68665,-877.58496,-463.12714,-108.63202,969.3972,-840.629,977.16064,488.24597,-520.8165,-223.3263,-534.9088,-675.25256,-942.7193,377.49548,-535.7372,590.93787,0
-76.92389,-688.76184,-20.074036,162.35034,-655.161,319.36926,587.89575,-471.0191,287.5432,-143.41101,217.83948,129.79651,749.7853,854.03723,-23.113525,-851.27716,-52.179626,47.895264,-253.22345,-209.02655,0
608.24866,865.8727,547.5288,-666.0288,546.9065,45.714478,732.8761,835.0011,-559.97314,-345.9992,-32.5235,-721.87195,234.75378,980.15515,633.18396,155.80151,999.60596,899.71545,-178.58423,5.958679,1
181.50745,732.5636,390.9298,263.33264,214.50964,365.95142,705.0857,-65.943726,-783.6451,468.79773,-390.0716,-934.45026,112.538574,992.87573,-25.79657,-240.93451,943.5475,838.14966,684.671,560.15686,1
-660.53406,-446.34222,-625.1392,-537.2723,187.15808,-748.0182,362.66663,475.21057,368.7478,-465.51538,281.9519,722.8096,116.13672,156.13489,-284.40228,-602.36035,-995.18634,-597.11926,772.19604,518.978,0
-98.77411,711.1754,-4.149414,428.7411,281.49792,-71.60364,-741.682,222.6842,-744.7009,794.54126,354.98572,905.71716,357.17603,719.7261,-89.052185,960.1179,708.6848,738.64856,-99.29199,228.31421,1
508.1671,642.32153,-405.19757,537.29785,971.03845,719.025,-931.099,329.62695,-178.0351,-719.4413,545.7129,-283.64447,-768.676,206.52783,-212.71338,-169.86932,-308.1385,-891.47626,-484.94165,132.07947,0
747.469,397.7129,407.27417,-585.99756,-285.4754,533.47986,608.16907,637.7811,577.2551,-962.5853,-119.440796,466.79578,-907.9088,476.07666,-456.73688,-630.4569,802.006,-452.39886,157.03748,-486.4702,0
140.34058,-348.63397,-442.5232,-682.08514,-905.364,876.5654,280.59277,-503.74365,-995.49097,214.68567,-313.44745,-303.883,983.6211,982.5167,159.32507,-569.83325,-815.69147,-63.527527,644.7461,-106.183716,1
664.45605,-634.36633,486.77893,477.30164,-30.287964,-429.92896,31.51709,-694.4649,-289.8413,562.64136,-209.26501,976.9248,389.06763,576.59607,-908.4368,822.75684,-467.6153,-982.02405,86.12805,-528.3738,0
-228.89496,870.9136,-245.23834,278.7904,-55.284424,245.59802,-891.3465,-731.78674,522.39514,752.80334,-817.41864,635.45496,679.6815,-304.48102,-394.3756,572.4557,-778.17285,-312.63678,-452.47382,200.65051,1
-788.91724,-760.9,660.6426,736.7456,633.66406,-901.2799,-727.8263,665.8728,733.17017,-312.81006,528.64526,-340.2657,-259.25977,841.10913,454.3706,-747.2625,648.2499,255.1615,957.89,-122.99036,0
-600.63696,-488.61713,-294.85156,-242.42334,414.27295,388.90942,-524.5585,-618.12415,-282.5196,-732.986,125.92102,-216.83234,103.972046,-134.12695,612.7208,-284.70166,-242.32104,313.6538,651.52686,-53.34076,0
-472.89008,-414.85376,-452.31873,364.0763,666.5718,726.30896,-514.32135,-647.244,267.3993,-39.26355,140.1726,-993.69543,-167.85803,-231.80206,855.38306,121.224365,-514.3408,332.03528,-162.94421,-356.81067,0
170.6023,-628.6477,810.89185,257.78223,840.76843,-694.4355,423.63232,-843.7225,-855.6668,943.0221,297.74792,657.4347,379.97998,442.05774,97.948,-670.8353,612.4635,-838.0495,227.48975,529.3191,0
-249.84247,202.94238,844.5364,-127.25769,-884.3456,928.5779,-226.42645,32.120728,-418.50177,-429.7165,-415.83685,493.04822,696.65076,133.24097,-380.92072,-590.87665,395.3025,-745.74866,76.13281,540.7814,1
858.16064,-593.57465,382.761,411.95435,887.355,902.17676,-950.27734,-718.4549,759.62744,515.1382,950.0038,302.09033,-61.522827,-776.74475,541.3052,325.87915,-745.5447,-430.53973,-64.74878,-780.81714,1
-796.1831,442.96338,913.72,258.14526,869.2516,-296.65802,2.4647827,205.2688,-367.56567,-998.75055,-465.53894,3.3278198,326.64783,393.70422,-729.82227,-326.07355,-231.25073,908.56116,589.2388,-29.18866,0
713.2639,-918.09174,527.7064,613.44055,187.41077,673.77234,7.480835,514.19824,894.37354,-738.3441,-510.91846,-686.9615,913.152,-781.9277,-23.66571,-253.77057,276.83948,-302.61755,-188.73865,901.26086,1
-822.80634,688.879,19.730469,-752.1301,-478.12427,-62.793823,-896.8105,-514.47266,-638.24274,587.83923,119.07654,710.62146,309.20178,-215.50494,652.2604,-818.0375,-515.74927,126.97827,-147.86462,-948.87384,0
-245.84833,892.11487,94.754395,824.54175,-927.3093,227.06152,26.656128,37.12146,-420.70148,-856.57983,756.80396,-357.3783,-216.07874,-927.7694,-214.68134,963.81104,642.1592,984.05054,-107.54266,-304.08264,0
